SETTLEMENTDATE,TOTALDEMAND,RRP,TOTALDEMAND_lag_1,TOTALDEMAND_lag_2,TOTALDEMAND_lag_3
2018-01-14 15:00:00,0.14025471864312056,0.07421513124034992,0.11448594582444893,0.10656357638825609,0.10421184839593467
2018-01-14 16:00:00,0.18099193259341606,0.07964487905301079,0.14025471864312056,0.11448594582444893,0.10656357638825609
2018-01-14 17:00:00,0.2150870526629124,0.07663407102418937,0.18099193259341606,0.14025471864312056,0.11448594582444893
2018-01-14 18:00:00,0.23654343824606805,0.07907874420998454,0.2150870526629124,0.18099193259341606,0.14025471864312056
2018-01-14 19:00:00,0.23387050232970663,0.07900154400411732,0.23654343824606805,0.2150870526629124,0.18099193259341606
2018-01-14 20:00:00,0.2490834563491341,0.09364384971693254,0.23387050232970663,0.23654343824606805,0.2150870526629124
2018-01-14 21:00:00,0.20523743568247943,0.07771487390633042,0.2490834563491341,0.23387050232970663,0.23654343824606805
2018-01-14 22:00:00,0.1849679247690037,0.09143077714873904,0.20523743568247943,0.2490834563491341,0.23387050232970663
2018-01-14 23:00:00,0.1449293190695753,0.07923314462171899,0.1849679247690037,0.20523743568247943,0.2490834563491341
2018-01-15 00:00:00,0.10807621512274246,0.08383942357179619,0.1449293190695753,0.1849679247690037,0.20523743568247943
2018-01-15 01:00:00,0.056710284120938204,0.07117858980957281,0.10807621512274246,0.1449293190695753,0.1849679247690037
2018-01-15 02:00:00,0.012858188599928266,0.10936695831188878,0.056710284120938204,0.10807621512274246,0.1449293190695753
2018-01-15 03:00:00,0.0014291094871000665,0.14101904271744722,0.012858188599928266,0.056710284120938204,0.10807621512274246
2018-01-15 04:00:00,0.03396223263047271,0.12241379310344827,0.0014291094871000665,0.012858188599928266,0.056710284120938204
2018-01-15 05:00:00,0.10809216161542534,0.08785383427689139,0.03396223263047271,0.0014291094871000665,0.012858188599928266
2018-01-15 06:00:00,0.2093516307946517,0.09215131240349972,0.10809216161542534,0.03396223263047271,0.0014291094871000665
2018-01-15 07:00:00,0.2761621196381817,0.09897066392177042,0.2093516307946517,0.10809216161542534,0.03396223263047271
2018-01-15 08:00:00,0.29809310321785043,0.10087493566649508,0.2761621196381817,0.2093516307946517,0.10809216161542534
2018-01-15 09:00:00,0.3014623693146957,0.10203293875450334,0.29809310321785043,0.2761621196381817,0.2093516307946517
2018-01-15 10:00:00,0.29845607576558353,0.09603705609881621,0.3014623693146957,0.29809310321785043,0.2761621196381817
2018-01-15 11:00:00,0.294202159003238,0.09912506433350485,0.29845607576558353,0.3014623693146957,0.29809310321785043
2018-01-15 12:00:00,0.29958827674606503,0.09963973237261961,0.294202159003238,0.29845607576558353,0.3014623693146957
2018-01-15 13:00:00,0.30379055724639004,0.10496654657745752,0.29958827674606503,0.294202159003238,0.29845607576558353
2018-01-15 14:00:00,0.3045210584826229,0.10787442099845596,0.30379055724639004,0.29958827674606503,0.294202159003238
2018-01-15 15:00:00,0.33454146999325696,0.11806484817292845,0.3045210584826229,0.30379055724639004,0.29958827674606503
2018-01-15 16:00:00,0.37117436046970764,0.15401441070509522,0.33454146999325696,0.3045210584826229,0.30379055724639004
2018-01-15 17:00:00,0.3894703030744838,0.16070509521358722,0.37117436046970764,0.33454146999325696,0.3045210584826229
2018-01-15 18:00:00,0.3899198422967809,0.1823983530622748,0.3894703030744838,0.37117436046970764,0.33454146999325696
2018-01-15 19:00:00,0.36150850783352473,0.1883427689140504,0.3899198422967809,0.3894703030744838,0.37117436046970764
2018-01-15 20:00:00,0.3565043465582911,0.18980957282552752,0.36150850783352473,0.3899198422967809,0.3894703030744838
2018-01-15 21:00:00,0.31104469270349244,0.10445187853834276,0.3565043465582911,0.36150850783352473,0.3899198422967809
2018-01-15 22:00:00,0.2700492974430938,0.1310344827586207,0.31104469270349244,0.3565043465582911,0.36150850783352473
2018-01-15 23:00:00,0.23821933869135492,0.12889861039629438,0.2700492974430938,0.31104469270349244,0.3565043465582911
2018-01-16 00:00:00,0.1901262354735045,0.09861039629439011,0.23821933869135492,0.2700492974430938,0.31104469270349244
